ID;Person_Id;Movie_Id;Evaluation
3992;20;192;NULL
3993;20;193;4
3994;20;194;NULL
3995;20;195;4
3996;20;196;3
3997;20;197;NULL
3998;20;198;3
3999;20;199;4
4000;20;200;5
4001;21;1;NULL
4002;21;2;4
4003;21;3;NULL
4004;21;4;4
4005;21;5;4
4006;21;6;NULL
4007;21;7;3
4008;21;8;NULL
4009;21;9;NULL
4010;21;10;4
4011;21;11;4
4012;21;12;4
4013;21;13;NULL
4014;21;14;NULL
4015;21;15;NULL
4016;21;16;4
4017;21;17;NULL
4018;21;18;5
4019;21;19;NULL
4020;21;20;5
4021;21;21;5
4022;21;22;NULL
4023;21;23;NULL
4024;21;24;3
4025;21;25;5
4026;21;26;4
4027;21;27;NULL
4028;21;28;4
4029;21;29;NULL
4030;21;30;4
4031;21;31;NULL
4032;21;32;NULL
4033;21;33;NULL
4034;21;34;NULL
4035;21;35;4
4036;21;36;4
4037;21;37;5
4038;21;38;NULL
4039;21;39;5
4040;21;40;NULL
4041;21;41;NULL
4042;21;42;3
4043;21;43;3
4044;21;44;NULL
4045;21;45;NULL
4046;21;46;NULL
4047;21;47;5
4048;21;48;3
4049;21;49;5
4050;21;50;4
4051;21;51;NULL
4052;21;52;4
4053;21;53;3
4054;21;54;NULL
4055;21;55;3
4056;21;56;NULL
4057;21;57;5
4058;21;58;4
4059;21;59;NULL
4060;21;60;NULL
4061;21;61;NULL
4062;21;62;NULL
4063;21;63;5
4064;21;64;NULL
4065;21;65;NULL
4066;21;66;NULL
4067;21;67;4
4068;21;68;5
4069;21;69;NULL
4070;21;70;4
4071;21;71;3
4072;21;72;4
4073;21;73;NULL
4074;21;74;NULL
4075;21;75;NULL
4076;21;76;4
4077;21;77;4
4078;21;78;NULL
4079;21;79;5
4080;21;80;NULL
4081;21;81;3
4082;21;82;3
4083;21;83;4
4084;21;84;NULL
4085;21;85;NULL
4086;21;86;NULL
4087;21;87;3
4088;21;88;3
4089;21;89;NULL
4090;21;90;NULL
4091;21;91;4
4092;21;92;5
4093;21;93;5
4094;21;94;NULL
4095;21;95;NULL
4096;21;96;NULL
4097;21;97;NULL
4098;21;98;NULL
4099;21;99;NULL
4100;21;100;NULL
4101;21;101;NULL
4102;21;102;NULL
4103;21;103;3
4104;21;104;NULL
4105;21;105;NULL
4106;21;106;NULL
4107;21;107;NULL
4108;21;108;4
4109;21;109;4
4110;21;110;NULL
4111;21;111;5
4112;21;112;NULL
4113;21;113;4
4114;21;114;NULL
4115;21;115;NULL
4116;21;116;3
4117;21;117;NULL
4118;21;118;NULL
4119;21;119;3
4120;21;120;4
4121;21;121;3
4122;21;122;NULL
4123;21;123;NULL
4124;21;124;NULL
4125;21;125;4
4126;21;126;NULL
4127;21;127;4
4128;21;128;4
4129;21;129;4
4130;21;130;3
4131;21;131;NULL
4132;21;132;NULL
4133;21;133;NULL
4134;21;134;4
4135;21;135;NULL
4136;21;136;NULL
4137;21;137;4
4138;21;138;5
4139;21;139;NULL
4140;21;140;NULL
4141;21;141;NULL
4142;21;142;NULL
4143;21;143;5
4144;21;144;NULL
4145;21;145;NULL
4146;21;146;3
4147;21;147;NULL
4148;21;148;4
4149;21;149;NULL
4150;21;150;4
4151;21;151;NULL
4152;21;152;5
4153;21;153;NULL
4154;21;154;4
4155;21;155;NULL
4156;21;156;4
4157;21;157;NULL
4158;21;158;4
4159;21;159;NULL
4160;21;160;4
4161;21;161;NULL
4162;21;162;NULL
4163;21;163;NULL
4164;21;164;4
4165;21;165;3
4166;21;166;NULL
4167;21;167;NULL
4168;21;168;NULL
4169;21;169;3
4170;21;170;4
4171;21;171;4
4172;21;172;NULL
4173;21;173;NULL
4174;21;174;NULL
4175;21;175;5
4176;21;176;NULL
4177;21;177;NULL
4178;21;178;5
4179;21;179;NULL
4180;21;180;5
4181;21;181;4
4182;21;182;4
4183;21;183;3
4184;21;184;NULL
4185;21;185;3
4186;21;186;NULL
4187;21;187;NULL
4188;21;188;NULL
4189;21;189;4
4190;21;190;NULL
4191;21;191;5
4192;21;192;NULL
4193;21;193;NULL
4194;21;194;NULL
4195;21;195;NULL
4196;21;196;5
4197;21;197;NULL
4198;21;198;3
4199;21;199;4
4200;21;200;NULL
4201;22;1;NULL
4202;22;2;NULL
4203;22;3;NULL
4204;22;4;NULL
4205;22;5;NULL
4206;22;6;NULL
4207;22;7;3
4208;22;8;NULL
4209;22;9;NULL
4210;22;10;NULL
4211;22;11;NULL
4212;22;12;NULL
4213;22;13;NULL
4214;22;14;NULL
4215;22;15;NULL
4216;22;16;NULL
4217;22;17;NULL
4218;22;18;4
4219;22;19;NULL
4220;22;20;3
4221;22;21;3
4222;22;22;NULL
4223;22;23;NULL
4224;22;24;NULL
4225;22;25;NULL
4226;22;26;NULL
4227;22;27;NULL
4228;22;28;NULL
4229;22;29;NULL
4230;22;30;3
4231;22;31;NULL
4232;22;32;NULL
4233;22;33;NULL
4234;22;34;NULL
4235;22;35;NULL
4236;22;36;NULL
4237;22;37;5
4238;22;38;NULL
4239;22;39;NULL
4240;22;40;NULL
4241;22;41;NULL
4242;22;42;NULL
4243;22;43;NULL
4244;22;44;NULL
4245;22;45;NULL
4246;22;46;NULL
4247;22;47;NULL
4248;22;48;4
4249;22;49;4
4250;22;50;NULL
4251;22;51;NULL
4252;22;52;4
4253;22;53;NULL
4254;22;54;NULL
4255;22;55;NULL
4256;22;56;NULL
4257;22;57;NULL
4258;22;58;NULL
4259;22;59;NULL
4260;22;60;NULL
4261;22;61;NULL
4262;22;62;NULL
4263;22;63;NULL
4264;22;64;NULL
4265;22;65;NULL
4266;22;66;NULL
4267;22;67;5
4268;22;68;3
4269;22;69;NULL
4270;22;70;NULL
4271;22;71;NULL
4272;22;72;NULL
4273;22;73;NULL
4274;22;74;NULL
4275;22;75;NULL
4276;22;76;NULL
4277;22;77;3
4278;22;78;NULL
4279;22;79;4
4280;22;80;NULL
4281;22;81;NULL
4282;22;82;NULL
4283;22;83;NULL
4284;22;84;NULL
4285;22;85;NULL
4286;22;86;NULL
4287;22;87;NULL
4288;22;88;NULL
4289;22;89;NULL
4290;22;90;NULL
4291;22;91;3
4292;22;92;NULL
4293;22;93;NULL
4294;22;94;NULL
4295;22;95;NULL
4296;22;96;NULL
4297;22;97;NULL
4298;22;98;NULL
4299;22;99;NULL
4300;22;100;NULL
4301;22;101;NULL
4302;22;102;NULL
4303;22;103;NULL
4304;22;104;NULL
4305;22;105;NULL
4306;22;106;NULL
4307;22;107;NULL
4308;22;108;5
4309;22;109;NULL
4310;22;110;NULL
4311;22;111;5
4312;22;112;NULL
4313;22;113;NULL
4314;22;114;NULL
4315;22;115;NULL
4316;22;116;NULL
4317;22;117;NULL
4318;22;118;NULL
4319;22;119;NULL
4320;22;120;NULL
4321;22;121;3
4322;22;122;NULL
4323;22;123;NULL
4324;22;124;NULL
4325;22;125;NULL
4326;22;126;5
4327;22;127;4
4328;22;128;NULL
4329;22;129;NULL
4330;22;130;4
4331;22;131;NULL
4332;22;132;NULL
4333;22;133;NULL
4334;22;134;NULL
4335;22;135;NULL
4336;22;136;NULL
4337;22;137;NULL
4338;22;138;5
4339;22;139;NULL
4340;22;140;NULL
4341;22;141;NULL
4342;22;142;NULL
4343;22;143;2
4344;22;144;NULL
4345;22;145;NULL
4346;22;146;4
4347;22;147;NULL
4348;22;148;NULL
4349;22;149;NULL
4350;22;150;NULL
4351;22;151;NULL
4352;22;152;3
4353;22;153;NULL
4354;22;154;NULL
4355;22;155;NULL
4356;22;156;NULL
4357;22;157;NULL
4358;22;158;5
4359;22;159;NULL
4360;22;160;NULL
4361;22;161;NULL
4362;22;162;NULL
4363;22;163;NULL
4364;22;164;NULL
4365;22;165;4
4366;22;166;NULL
4367;22;167;NULL
4368;22;168;NULL
4369;22;169;4
4370;22;170;3
4371;22;171;5
4372;22;172;NULL
4373;22;173;NULL
4374;22;174;NULL
4375;22;175;3
4376;22;176;NULL
4377;22;177;NULL
4378;22;178;NULL
4379;22;179;NULL
4380;22;180;NULL
4381;22;181;NULL
4382;22;182;NULL
4383;22;183;NULL
4384;22;184;4
4385;22;185;3
4386;22;186;NULL
4387;22;187;NULL
4388;22;188;NULL
4389;22;189;NULL
4390;22;190;4
4391;22;191;NULL
4392;22;192;NULL
4393;22;193;NULL
4394;22;194;NULL
4395;22;195;NULL
4396;22;196;NULL
4397;22;197;NULL
4398;22;198;NULL
4399;22;199;NULL
4400;22;200;NULL
4401;23;1;NULL
4402;23;2;5
4403;23;3;NULL
4404;23;4;4
4405;23;5;4
4406;23;6;NULL
4407;23;7;5
4408;23;8;3
4409;23;9;NULL
4410;23;10;NULL
4411;23;11;3
4412;23;12;3
4413;23;13;NULL
4414;23;14;4
4415;23;15;4
4416;23;16;4
4417;23;17;3
4418;23;18;4
4419;23;19;3
4420;23;20;4
4421;23;21;3
4422;23;22;4
4423;23;23;4
4424;23;24;NULL
4425;23;25;4
4426;23;26;5
4427;23;27;NULL
4428;23;28;3
4429;23;29;5
4430;23;30;NULL
4431;23;31;4
4432;23;32;3
4433;23;33;4
4434;23;34;3
4435;23;35;5
4436;23;36;5
4437;23;37;3
4438;23;38;3
4439;23;39;5
4440;23;40;NULL
4441;23;41;NULL
4442;23;42;NULL
4443;23;43;NULL
4444;23;44;4
4445;23;45;3
4446;23;46;NULL
4447;23;47;5
4448;23;48;4
4449;23;49;5
4450;23;50;5
4451;23;51;5
4452;23;52;5
4453;23;53;NULL
4454;23;54;NULL
4455;23;55;NULL
4456;23;56;4
4457;23;57;NULL
4458;23;58;5
4459;23;59;NULL
4460;23;60;4
4461;23;61;4
4462;23;62;NULL
4463;23;63;5
4464;23;64;NULL
4465;23;65;4
4466;23;66;NULL
4467;23;67;5
4468;23;68;5
4469;23;69;NULL
4470;23;70;5
4471;23;71;5
4472;23;72;5
4473;23;73;3
4474;23;74;4
4475;23;75;NULL
4476;23;76;NULL
4477;23;77;5
4478;23;78;NULL
4479;23;79;5
4480;23;80;NULL
4481;23;81;NULL
4482;23;82;5
4483;23;83;NULL
4484;23;84;NULL
4485;23;85;5
4486;23;86;NULL
4487;23;87;NULL
4488;23;88;5
4489;23;89;NULL
4490;23;90;NULL
4491;23;91;4
4492;23;92;5
4493;23;93;5
4494;23;94;NULL
4495;23;95;NULL
4496;23;96;NULL
4497;23;97;NULL
4498;23;98;NULL
4499;23;99;NULL
4500;23;100;NULL
4501;23;101;NULL
4502;23;102;NULL
4503;23;103;NULL
4504;23;104;NULL
4505;23;105;NULL
4506;23;106;NULL
4507;23;107;NULL
4508;23;108;5
4509;23;109;NULL
4510;23;110;5
4511;23;111;5
4512;23;112;NULL
4513;23;113;NULL
4514;23;114;NULL
4515;23;115;NULL
4516;23;116;NULL
4517;23;117;NULL
4518;23;118;NULL
4519;23;119;5
4520;23;120;4
4521;23;121;5
4522;23;122;NULL
4523;23;123;NULL
4524;23;124;5
4525;23;125;NULL
4526;23;126;5
4527;23;127;5
4528;23;128;5
4529;23;129;5
4530;23;130;5
4531;23;131;NULL
4532;23;132;NULL
4533;23;133;NULL
4534;23;134;5
4535;23;135;NULL
4536;23;136;NULL
4537;23;137;5
4538;23;138;5
4539;23;139;NULL
4540;23;140;NULL
4541;23;141;NULL
4542;23;142;5
4543;23;143;5
4544;23;144;4
4545;23;145;NULL
4546;23;146;4
4547;23;147;4
4548;23;148;3
4549;23;149;4
4550;23;150;4
4551;23;151;5
4552;23;152;5
4553;23;153;NULL
4554;23;154;NULL
4555;23;155;NULL
4556;23;156;5
4557;23;157;NULL
4558;23;158;5
4559;23;159;4
4560;23;160;NULL
4561;23;161;NULL
4562;23;162;4
4563;23;163;3
4564;23;164;4
4565;23;165;4
4566;23;166;5
4567;23;167;4
4568;23;168;NULL
4569;23;169;3
4570;23;170;4
4571;23;171;4
4572;23;172;5
4573;23;173;NULL
4574;23;174;NULL
4575;23;175;5
4576;23;176;NULL
4577;23;177;4
4578;23;178;4
4579;23;179;NULL
4580;23;180;5
4581;23;181;NULL
4582;23;182;5
4583;23;183;NULL
4584;23;184;4
4585;23;185;5
4586;23;186;5
4587;23;187;NULL
4588;23;188;3
4589;23;189;5
4590;23;190;4
4591;23;191;4
4592;23;192;NULL
4593;23;193;5
4594;23;194;NULL
4595;23;195;NULL
4596;23;196;5
4597;23;197;4
4598;23;198;3
4599;23;199;4
4600;23;200;5
4601;24;1;NULL
4602;24;2;NULL
4603;24;3;NULL
4604;24;4;4
4605;24;5;3
4606;24;6;NULL
4607;24;7;3
4608;24;8;NULL
4609;24;9;4
4610;24;10;NULL
4611;24;11;5
4612;24;12;5
4613;24;13;NULL
4614;24;14;NULL
4615;24;15;NULL
4616;24;16;5
4617;24;17;NULL
4618;24;18;4
4619;24;19;NULL
4620;24;20;3
4621;24;21;3
4622;24;22;NULL
4623;24;23;NULL
4624;24;24;NULL
4625;24;25;4
4626;24;26;4
4627;24;27;NULL
4628;24;28;NULL
4629;24;29;3
4630;24;30;NULL
4631;24;31;NULL
4632;24;32;NULL
4633;24;33;NULL
4634;24;34;NULL
4635;24;35;3
4636;24;36;NULL
4637;24;37;4
4638;24;38;NULL
4639;24;39;5
4640;24;40;NULL
4641;24;41;NULL
4642;24;42;5
4643;24;43;NULL
4644;24;44;NULL
4645;24;45;NULL
4646;24;46;NULL
4647;24;47;5
4648;24;48;4
4649;24;49;4
4650;24;50;5
4651;24;51;NULL
4652;24;52;3
4653;24;53;NULL
4654;24;54;3
4655;24;55;5
4656;24;56;5
4657;24;57;4
4658;24;58;2
4659;24;59;NULL
4660;24;60;NULL
4661;24;61;NULL
4662;24;62;NULL
4663;24;63;3
4664;24;64;NULL
4665;24;65;NULL
4666;24;66;NULL
4667;24;67;3
4668;24;68;4
4669;24;69;NULL
4670;24;70;4
4671;24;71;NULL
4672;24;72;NULL
4673;24;73;NULL
4674;24;74;NULL
4675;24;75;NULL
4676;24;76;NULL
4677;24;77;NULL
4678;24;78;NULL
4679;24;79;4
4680;24;80;NULL
4681;24;81;NULL
4682;24;82;NULL
4683;24;83;NULL
4684;24;84;NULL
4685;24;85;NULL
4686;24;86;NULL
4687;24;87;NULL
4688;24;88;NULL
4689;24;89;NULL
4690;24;90;NULL
4691;24;91;4
4692;24;92;5
4693;24;93;4
4694;24;94;NULL
4695;24;95;NULL
4696;24;96;NULL
4697;24;97;4
4698;24;98;NULL
4699;24;99;NULL
4700;24;100;NULL
4701;24;101;NULL
4702;24;102;2
4703;24;103;NULL
4704;24;104;NULL
4705;24;105;NULL
4706;24;106;NULL
4707;24;107;NULL
4708;24;108;4
4709;24;109;4
4710;24;110;NULL
4711;24;111;5
4712;24;112;NULL
4713;24;113;4
4714;24;114;4
4715;24;115;NULL
4716;24;116;3
4717;24;117;NULL
4718;24;118;NULL
4719;24;119;4
4720;24;120;4
4721;24;121;NULL
4722;24;122;NULL
4723;24;123;NULL
4724;24;124;3
4725;24;125;4
4726;24;126;5
4727;24;127;5
4728;24;128;4
4729;24;129;NULL
4730;24;130;4
4731;24;131;NULL
4732;24;132;NULL
4733;24;133;2
4734;24;134;NULL
4735;24;135;NULL
4736;24;136;NULL
4737;24;137;NULL
4738;24;138;4
4739;24;139;NULL
4740;24;140;NULL
4741;24;141;NULL
4742;24;142;NULL
4743;24;143;4
4744;24;144;NULL
4745;24;145;NULL
4746;24;146;3
4747;24;147;NULL
4748;24;148;5
4749;24;149;NULL
4750;24;150;NULL
4751;24;151;NULL
4752;24;152;4
4753;24;153;5
4754;24;154;NULL
4755;24;155;NULL
4756;24;156;3
4757;24;157;NULL
4758;24;158;5
4759;24;159;NULL
4760;24;160;NULL
4761;24;161;NULL
4762;24;162;3
4763;24;163;5
4764;24;164;3
4765;24;165;3
4766;24;166;NULL
4767;24;167;NULL
4768;24;168;NULL
4769;24;169;5
4770;24;170;4
4771;24;171;5
4772;24;172;NULL
4773;24;173;NULL
4774;24;174;NULL
4775;24;175;4
4776;24;176;NULL
4777;24;177;5
4778;24;178;NULL
4779;24;179;NULL
4780;24;180;4
4781;24;181;3
4782;24;182;4
4783;24;183;4
4784;24;184;NULL
4785;24;185;3
4786;24;186;NULL
4787;24;187;NULL
4788;24;188;NULL
4789;24;189;4
4790;24;190;NULL
4791;24;191;NULL
4792;24;192;NULL
4793;24;193;NULL
4794;24;194;2
4795;24;195;5
4796;24;196;NULL
4797;24;197;NULL
4798;24;198;3
4799;24;199;NULL
4800;24;200;NULL
4801;25;1;NULL
4802;25;2;NULL
4803;25;3;NULL
4804;25;4;NULL
4805;25;5;NULL
4806;25;6;NULL
4807;25;7;NULL
4808;25;8;NULL
4809;25;9;NULL
4810;25;10;NULL
4811;25;11;NULL
4812;25;12;NULL
4813;25;13;NULL
4814;25;14;NULL
4815;25;15;NULL
4816;25;16;NULL
4817;25;17;NULL
4818;25;18;NULL
4819;25;19;NULL
4820;25;20;NULL
4821;25;21;NULL
4822;25;22;NULL
4823;25;23;NULL
4824;25;24;NULL
4825;25;25;NULL
4826;25;26;NULL
4827;25;27;NULL
4828;25;28;NULL
4829;25;29;NULL
4830;25;30;NULL
4831;25;31;NULL
4832;25;32;NULL
4833;25;33;NULL
4834;25;34;NULL
4835;25;35;NULL
4836;25;36;4
4837;25;37;NULL
4838;25;38;NULL
4839;25;39;NULL
4840;25;40;NULL
4841;25;41;NULL
4842;25;42;NULL
4843;25;43;NULL
4844;25;44;NULL
4845;25;45;NULL
4846;25;46;NULL
4847;25;47;NULL
4848;25;48;4
4849;25;49;NULL
4850;25;50;NULL
4851;25;51;NULL
4852;25;52;NULL
4853;25;53;NULL
4854;25;54;NULL
4855;25;55;NULL
4856;25;56;NULL
4857;25;57;NULL
4858;25;58;NULL
4859;25;59;NULL
4860;25;60;NULL
4861;25;61;NULL
4862;25;62;NULL
4863;25;63;NULL
4864;25;64;NULL
4865;25;65;NULL
4866;25;66;NULL
4867;25;67;NULL
4868;25;68;NULL
4869;25;69;NULL
4870;25;70;NULL
4871;25;71;NULL
4872;25;72;NULL
4873;25;73;NULL
4874;25;74;NULL
4875;25;75;NULL
4876;25;76;NULL
4877;25;77;NULL
4878;25;78;NULL
4879;25;79;NULL
4880;25;80;NULL
4881;25;81;NULL
4882;25;82;NULL
4883;25;83;NULL
4884;25;84;NULL
4885;25;85;NULL
4886;25;86;NULL
4887;25;87;NULL
4888;25;88;NULL
4889;25;89;NULL
4890;25;90;NULL
4891;25;91;4
4892;25;92;NULL
4893;25;93;NULL
4894;25;94;NULL
4895;25;95;NULL
4896;25;96;NULL
4897;25;97;NULL
4898;25;98;NULL
4899;25;99;NULL
4900;25;100;NULL
4901;25;101;NULL
4902;25;102;NULL
4903;25;103;NULL
4904;25;104;NULL
4905;25;105;NULL
4906;25;106;NULL
4907;25;107;NULL
4908;25;108;NULL
4909;25;109;NULL
4910;25;110;NULL
4911;25;111;NULL
4912;25;112;NULL
4913;25;113;NULL
4914;25;114;NULL
4915;25;115;NULL
4916;25;116;4
4917;25;117;NULL
4918;25;118;NULL
4919;25;119;NULL
4920;25;120;NULL
4921;25;121;NULL
4922;25;122;NULL
4923;25;123;NULL
4924;25;124;NULL
4925;25;125;NULL
4926;25;126;NULL
4927;25;127;NULL
4928;25;128;NULL
4929;25;129;NULL
4930;25;130;NULL
4931;25;131;NULL
4932;25;132;NULL
4933;25;133;NULL
4934;25;134;NULL
4935;25;135;NULL
4936;25;136;NULL
4937;25;137;NULL
4938;25;138;5
4939;25;139;NULL
4940;25;140;NULL
4941;25;141;NULL
4942;25;142;NULL
4943;25;143;NULL
4944;25;144;NULL
4945;25;145;NULL
4946;25;146;3
4947;25;147;NULL
4948;25;148;NULL
4949;25;149;NULL
4950;25;150;NULL
4951;25;151;NULL
4952;25;152;NULL
4953;25;153;NULL
4954;25;154;NULL
4955;25;155;NULL
4956;25;156;NULL
4957;25;157;NULL
4958;25;158;NULL
4959;25;159;NULL
4960;25;160;NULL
4961;25;161;NULL
4962;25;162;NULL
4963;25;163;NULL
4964;25;164;NULL
4965;25;165;NULL
4966;25;166;NULL
4967;25;167;NULL
4968;25;168;NULL
4969;25;169;NULL
4970;25;170;4
4971;25;171;NULL
4972;25;172;NULL
4973;25;173;NULL
4974;25;174;NULL
4975;25;175;5
4976;25;176;NULL
4977;25;177;NULL
4978;25;178;NULL
4979;25;179;NULL
4980;25;180;NULL
4981;25;181;NULL
4982;25;182;NULL
4983;25;183;NULL
4984;25;184;NULL
4985;25;185;NULL
4986;25;186;NULL
4987;25;187;NULL
4988;25;188;NULL
4989;25;189;NULL
4990;25;190;NULL
4991;25;191;NULL
4992;25;192;NULL
4993;25;193;NULL
4994;25;194;NULL
4995;25;195;NULL
4996;25;196;NULL
4997;25;197;NULL
4998;25;198;5
4999;25;199;NULL
5000;25;200;NULL
5001;26;1;NULL
5002;26;2;NULL
5003;26;3;NULL
5004;26;4;5
5005;26;5;4
5006;26;6;NULL
5007;26;7;3
5008;26;8;NULL
5009;26;9;NULL
5010;26;10;NULL
5011;26;11;3
5012;26;12;NULL
5013;26;13;NULL
5014;26;14;NULL
5015;26;15;NULL
5016;26;16;NULL
5017;26;17;NULL
5018;26;18;4
5019;26;19;NULL
5020;26;20;NULL
5021;26;21;3
5022;26;22;NULL
5023;26;23;NULL
5024;26;24;3
5025;26;25;5
5026;26;26;NULL
5027;26;27;NULL
5028;26;28;NULL
5029;26;29;5
5030;26;30;NULL
5031;26;31;NULL
5032;26;32;NULL
5033;26;33;NULL
5034;26;34;NULL
5035;26;35;3
5036;26;36;NULL
5037;26;37;4
5038;26;38;NULL
5039;26;39;NULL
5040;26;40;NULL
5041;26;41;NULL
5042;26;42;NULL
5043;26;43;NULL
5044;26;44;NULL
5045;26;45;NULL
5046;26;46;NULL
5047;26;47;4
5048;26;48;4
5049;26;49;5
5050;26;50;NULL
5051;26;51;NULL
5052;26;52;4
5053;26;53;NULL
5054;26;54;NULL
5055;26;55;NULL
5056;26;56;NULL
5057;26;57;NULL
5058;26;58;3
5059;26;59;NULL
5060;26;60;4
5061;26;61;NULL
5062;26;62;NULL
5063;26;63;3
5064;26;64;NULL
5065;26;65;NULL
5066;26;66;NULL
5067;26;67;5
5068;26;68;3
5069;26;69;NULL
5070;26;70;NULL
5071;26;71;NULL
5072;26;72;NULL
5073;26;73;NULL
5074;26;74;NULL
5075;26;75;NULL
5076;26;76;2
5077;26;77;4
5078;26;78;NULL
5079;26;79;4
5080;26;80;NULL
5081;26;81;NULL
5082;26;82;NULL
5083;26;83;NULL
5084;26;84;NULL
5085;26;85;NULL
5086;26;86;5
5087;26;87;NULL
5088;26;88;NULL
5089;26;89;NULL
5090;26;90;4
5091;26;91;NULL
5092;26;92;5
5093;26;93;5
5094;26;94;NULL
5095;26;95;NULL
5096;26;96;NULL
5097;26;97;NULL
5098;26;98;NULL
5099;26;99;NULL
5100;26;100;NULL
5101;26;101;NULL
5102;26;102;4
5103;26;103;NULL
5104;26;104;NULL
5105;26;105;NULL
5106;26;106;NULL
5107;26;107;NULL
5108;26;108;4
5109;26;109;NULL
5110;26;110;NULL
5111;26;111;4
5112;26;112;NULL
5113;26;113;4
5114;26;114;NULL
5115;26;115;NULL
5116;26;116;NULL
5117;26;117;NULL
5118;26;118;NULL
5119;26;119;5
5120;26;120;NULL
5121;26;121;3
5122;26;122;NULL
5123;26;123;NULL
5124;26;124;NULL
5125;26;125;NULL
5126;26;126;NULL
5127;26;127;4
5128;26;128;NULL
5129;26;129;NULL
5130;26;130;4
5131;26;131;3
5132;26;132;NULL
5133;26;133;NULL
5134;26;134;NULL
5135;26;135;NULL
5136;26;136;NULL
5137;26;137;NULL
5138;26;138;4
5139;26;139;NULL
5140;26;140;NULL
5141;26;141;NULL
5142;26;142;NULL
5143;26;143;NULL
5144;26;144;NULL
5145;26;145;NULL
5146;26;146;2
5147;26;147;NULL
5148;26;148;4
5149;26;149;NULL
5150;26;150;NULL
5151;26;151;NULL
5152;26;152;NULL
5153;26;153;NULL
5154;26;154;NULL
5155;26;155;NULL
5156;26;156;NULL
5157;26;157;NULL
5158;26;158;5
5159;26;159;NULL
5160;26;160;NULL
5161;26;161;NULL
5162;26;162;NULL
5163;26;163;NULL
5164;26;164;5
5165;26;165;3
5166;26;166;NULL
5167;26;167;NULL
5168;26;168;NULL
5169;26;169;NULL
5170;26;170;3
5171;26;171;4
5172;26;172;NULL
5173;26;173;NULL
5174;26;174;NULL
5175;26;175;5
5176;26;176;NULL
5177;26;177;NULL
5178;26;178;NULL
5179;26;179;NULL
5180;26;180;NULL
5181;26;181;NULL
5182;26;182;4
5183;26;183;4
5184;26;184;NULL
5185;26;185;NULL
5186;26;186;NULL
5187;26;187;NULL
5188;26;188;NULL
5189;26;189;5
5190;26;190;NULL
5191;26;191;NULL
5192;26;192;NULL
5193;26;193;NULL
5194;26;194;NULL
5195;26;195;NULL
5196;26;196;NULL
5197;26;197;NULL
5198;26;198;NULL
5199;26;199;3
5200;26;200;NULL
5201;27;1;NULL
5202;27;2;NULL
5203;27;3;NULL
5204;27;4;NULL
5205;27;5;NULL
5206;27;6;NULL
5207;27;7;NULL
5208;27;8;NULL
5209;27;9;NULL
5210;27;10;NULL
5211;27;11;NULL
5212;27;12;3
5213;27;13;NULL
5214;27;14;NULL
5215;27;15;NULL
5216;27;16;NULL
5217;27;17;NULL
5218;27;18;5
5219;27;19;NULL
5220;27;20;NULL
5221;27;21;NULL
5222;27;22;NULL
5223;27;23;NULL
5224;27;24;NULL
5225;27;25;NULL
5226;27;26;NULL
5227;27;27;NULL
5228;27;28;NULL
5229;27;29;NULL
5230;27;30;NULL
5231;27;31;NULL
5232;27;32;NULL
5233;27;33;NULL
5234;27;34;NULL
5235;27;35;NULL
5236;27;36;NULL
5237;27;37;2
5238;27;38;NULL
5239;27;39;3
5240;27;40;NULL
5241;27;41;NULL
5242;27;42;NULL
5243;27;43;NULL
5244;27;44;NULL
5245;27;45;5
5246;27;46;NULL
5247;27;47;NULL
5248;27;48;4
5249;27;49;NULL
5250;27;50;NULL
5251;27;51;NULL
5252;27;52;4
5253;27;53;NULL
5254;27;54;NULL
5255;27;55;NULL
5256;27;56;5
5257;27;57;NULL
5258;27;58;2
5259;27;59;NULL
5260;27;60;NULL
5261;27;61;NULL
5262;27;62;4
5263;27;63;NULL
5264;27;64;NULL
5265;27;65;NULL
5266;27;66;NULL
5267;27;67;NULL
5268;27;68;NULL
5269;27;69;NULL
5270;27;70;NULL
5271;27;71;5
5272;27;72;NULL
5273;27;73;NULL
5274;27;74;NULL
5275;27;75;NULL
5276;27;76;NULL
5277;27;77;4
5278;27;78;NULL
5279;27;79;NULL
5280;27;80;NULL
5281;27;81;NULL
5282;27;82;NULL
5283;27;83;NULL
5284;27;84;NULL
5285;27;85;NULL
5286;27;86;NULL
5287;27;87;NULL
5288;27;88;NULL
5289;27;89;NULL
5290;27;90;NULL
5291;27;91;NULL
5292;27;92;5
5293;27;93;5
5294;27;94;NULL
5295;27;95;NULL
5296;27;96;NULL
5297;27;97;NULL
5298;27;98;NULL
5299;27;99;NULL
5300;27;100;NULL
5301;27;101;NULL
5302;27;102;NULL
5303;27;103;NULL
5304;27;104;NULL
5305;27;105;NULL
5306;27;106;NULL
5307;27;107;NULL
5308;27;108;3
5309;27;109;NULL
5310;27;110;NULL
5311;27;111;NULL
5312;27;112;NULL
5313;27;113;NULL
5314;27;114;NULL
5315;27;115;NULL
5316;27;116;NULL
5317;27;117;NULL
5318;27;118;NULL
5319;27;119;4
5320;27;120;NULL
5321;27;121;NULL
5322;27;122;NULL
5323;27;123;NULL
5324;27;124;NULL
5325;27;125;NULL
5326;27;126;NULL
5327;27;127;NULL
5328;27;128;NULL
5329;27;129;NULL
5330;27;130;4
5331;27;131;NULL
5332;27;132;NULL
5333;27;133;NULL
5334;27;134;NULL
